page_id,title,ns,section_count,image_count
13028,Naakulabye,0,3,0
13029,Olusozi Kasubi,0,7,0
13030,Amasiro g'eWamala,0,1,1
13031,Grenia Nyamwija,0,0,0
13032,Ekika ky'Effumbe,0,13,0
13033,Teso College Aloet,0,0,0
13034,Empuku ya Kiwumulo,0,5,2
13035,Oliva Amani,0,6,0
13036,Irene Drusilla Namaganda,0,1,0
13037,Omugga Sezibwa,0,4,2
13038,Odonga Otto,0,0,0
13039,Solomon Serwanjja,0,0,0
13040,Category:Bannakatemba,14,0,0
13041,Omusomesa Mpamire,0,0,0
13042,Category:Bannabyabufuzi mu Uganda,14,0,0
13043,Bulange,0,5,1
13044,Chance Nalubega,0,11,0
13045,Lukiiko,0,0,0
13046,Obangaina,0,3,0
13047,Carol Nantongo,0,9,0
13048,"Mengo, Uganda",0,7,5
13049,Ekitiibwa kya Buganda,0,2,0
13050,Kaleke kasome,0,1,0
13051,Yosam Odur Ebii,0,5,0
13052,Kin Kariisa,0,4,0
13053,Rwot Acana,0,5,0
13054,Biddemu Bazil Mwotta,0,5,0
13055,Joseph Almeida (omusomesa),0,9,0
13056,Nnaabagereka owa Buganda,0,3,0
13057,Nnaabagereka wa Buganda,0,4,0
13058,Engule z'ennyimba za Pearl of Africa,0,1,0
13059,Paul Amoru,0,5,0
13060,Endongo,0,4,0
13061,Okello Oculi,0,6,0
13062,Naggalabi Buddo,0,6,0
13063,Sauti Ya Africa,0,4,0
13064,DJ Shiru,0,2,1
13065,Yvonne Mpambara,0,7,0
13066,Uganda National Contemporary Ballet,0,5,0
13067,East African Bashment Crew,0,2,0
13068,Watoto Children's Choir,0,1,1
13069,Klear Kut,0,5,0
13070,Swahili Nation,0,2,0
13071,Bernard Kabanda Ssaalongo,0,1,0
13072,Black Harmony,0,4,0
13073,User:Solomon Suubi/common.js,2,0,0
13074,Omuyimbi Elton Joseph Mabirizi,0,0,0
13075,Enkwanzi,0,5,0
13076,Oseke,0,3,0
13077,Eddie Wizzy,0,4,0
13078,Engalabi,0,5,0
13079,"Oh Uganda, Ensi ya Bulungi",0,7,0
13080,Sitya Loss,0,3,0
13081,Olubiri lwe Twekobe,0,5,3
13082,Namakula Mary Bata,0,8,0
13083,Nambi (enfumo) .,0,4,1
13084,Ghetto Kids,0,3,2
13085,Denis Obua (politician),0,0,0
13086,Karoli Lwanga,0,4,2
13087,Robert Kabushenga,0,0,0
13088,Butikkiro,0,5,0
13089,Elijah Kitaka,0,8,0
13090,Olusozi Namirembe,0,6,1
13091,Ekika ky'AKasimba,0,13,1
13092,Ekika ky'Obutiko,0,13,1
13093,Talk:Kintu,1,1,0
13094,Mesach Semakula,0,9,0
13095,Ekijjukizo ky'Abajulizi e Busega,0,3,1
13096,Adolfo Mukasa Ludigo,0,2,0
13097,Manuel Muranga,0,4,0
13098,Gladyce Kachope,0,4,0
13099,Mathias Mpuuga,0,0,0
13100,Nsikatila,0,9,0
13101,Joseph Mukasa Balikuddembe,0,4,0
13102,Enock Nyongore,0,2,0
13103,Nakanyike B. Musisi,0,9,0
13104,Bernadette Nambi,0,4,0
13105,Suzie Muwanga,0,7,0
13106,Musa Kizza Musaazi,0,5,0
13107,George Lugalambi,0,4,0
13108,Ekaddiyizo lya Hamu Mukasa,0,4,2
13109,Drake P Mirembe,0,8,0
13110,Venansius Baryamureeba,0,5,0
13111,Ekisaakaate,0,8,0
13112,Josephine Ahikire,0,7,0
13113,Mahmood Mamdani,0,0,0
13114,Munyonyo Martyrs Shrine,0,7,6
13115,Lyrical G,0,7,0
13116,Janzi Band,0,8,0
13117,Ganda Boys,0,6,0
13118,User:Sisterian/Ebika bya Baganda,2,11,0
13119,Ray Signature,0,10,0
13120,Leslie 'Lee' Kasumba,0,4,0
13121,Ernest Okello Ogwang,0,5,0
13122,Olukalala lw'abaminisita b'amateeka ne Ssemateeka wa Uganda,0,3,0
13123,A Pass,0,11,0
13124,Achilleus Kiwanuka,0,2,0
13125,BigTril,0,0,0
13126,Ssewa Ssewa,0,9,0
13127,I'm Still Here (Juliana Kanyomozi song),0,8,0
13128,Asha Naava Zziwa,0,9,0
13129,Lumix Da Don,0,5,0
13130,Abajulizi ba Uganda,0,14,8
13131,Omuziki gwa Baganda,0,21,0
13132,Akakiiko Akavunaanyizibwa ku By'okulonda mu Uganda,0,0,0
13134,Dr. Arthur W. Allen Home,0,0,0
13135,Ronald Ssebuguzi,0,0,0
13136,EMMYEZI,0,0,0
13137,"Munyagwa Mubarak Sserunga, omusajja omulala",0,0,0
13138,B2C Entertainment,0,4,1
13139,Canaan Gents,0,4,0
13140,Nana Ama Dokua Asiamah Adjei,0,0,0
13141,Rashy K,0,6,0
13142,Mark Ouma,0,0,0
13143,Sitya Okufiirwa,0,0,0
13144,Arthur Simeon,0,2,0
13145,Viola Nimuhamya,0,6,0
13146,Ali Kiiza,0,7,0
13147,Lillian Zawedde,0,4,0
13148,Mun G,0,8,0
13149,Annet Nakimbugwe,0,7,0
13150,Fauzia Najjemba,0,8,0
13151,Menton Summer,0,6,0
13152,Victor Ray,0,8,0
13153,Solome Bossa,0,10,0
13154,William Mukama,0,1,0
13155,Nancy Kacungira,0,5,0
13156,Nehemiah Katusiime,0,4,0
13157,President of Uganda,0,6,0
13158,Kiddu Makubuya,0,8,0
13159,Kemiyondo Coutinho,0,3,0
13160,Gerald Moore (scholar),0,4,0
13161,Rukh-Shana Namuyimba,0,5,0
13162,Bashir Kazibwe,0,7,0
13163,Category:Bayimbi,14,0,0
13164,Ivan Kyeyune,0,2,0
13165,Esther Nakaziba,0,0,0
13166,Presidential Commission of Uganda,0,6,0
13167,Rubanda-Mayonza,0,0,0
13168,Pyarali Merali,0,0,0
13169,Emily Maractho,0,4,0
13170,Dominica Dipio,0,5,0
13171,William Bazeyo,0,5,0
13172,Abbas Kaijuka,0,0,0
13173,Milege Festival,0,3,0
13174,Darlyne Komukama,0,0,0
13175,Muwanga Kivumbi,0,3,0
13176,Jude T Lubega,0,7,0
13177,Milege Afrojazz Band,0,13,0
13178,Winyi ow'e Kibulala,0,7,0
13179,Francis Ayume,0,5,0
13180,Anthony Ochaya,0,0,0
13181,Hussein Kyanjo,0,7,0
13182,Andrew Kakooza,0,9,2
13183,Jacob Oboth-Oboth,0,5,0
13184,Andrew Mukooza,0,9,2
13185,Wakooli Godfrey Matembu,0,5,0
13186,Andrew Kambugu,0,6,0
13188,George Didi Bhoka,0,4,0
13189,Cuthbert Joseph Obwangor,0,0,0
13190,Ramathan Ggoobi,0,6,0
13191,Yetunde Arobieke,0,0,0
13192,Olum Lornah Afoyomungu,0,6,0
13193,Charles Onen,0,2,1
13194,Stephen Sserubula,0,3,0
13195,Reginald Green (omukugu mu by’enfuna),0,6,0
13196,Roseline Konya,0,0,0
13197,Rose Christine Adikini,0,4,0
13198,Mwesigwa Rukutana,0,6,0
13199,Geoffrey Mutiwa,0,1,0
13200,Salaamu Musumba,0,0,0
13201,Sylvia Vicky Awas,0,3,0
13202,Kato Kintu,0,5,0
13203,Enviiri Balogun,0,0,0
13204,John William Kibukamusoke,0,6,0
13205,Josephine Ibaseret,0,0,0
13206,Nkunyingi Muwada,0,5,0
13207,Hairat Balogun,0,3,0
13208,Adam Mugume,0,6,0
13209,Paul Theroux,0,0,0
13210,Evelyn Omavowan Oboro,0,0,0
13211,Ada Osakwe,0,0,0
13212,Ash Amin,0,5,0
13213,Mary Annet Nakato,0,3,0
13214,Mame Mandiaye Niang,0,7,0
13215,Khemis Mzaid,0,0,0
13216,Fiona Nakku,0,0,0
13217,Ezra Suruma,0,6,0
13218,Perez Ahabwe,0,0,0
13219,"Emmanuel Amey Ojara, omusajja omulala",0,6,1
13220,"Emmanuel Amey Ojara,",0,6,1
13221,Ian Clarke,0,0,0
13222,John Mbiti,0,9,0
13223,David Rubadiri,0,0,0
13224,Sam Engola,0,5,0
13225,Olivia Mary Nantongo,0,8,0
13226,Derrick Ssenyonyi,0,5,3
13227,Twaha Kagabo,0,4,0
13228,Bruce Baraba Kabaasa,0,3,0
13229,Gilbert Olanya,0,5,0
13230,Peter James Nkambo Mugerwa,0,0,0
13231,Les Ebdon,0,0,0
13232,Hugh Dinwiddy,0,5,0
13233,Cotilda Inapo,0,5,0
13234,Israel Kibirige Ssebunya,0,0,0
13235,Sarah Waiswa,0,5,0
13236,Vincent Nyanzi,0,7,0
13237,Theresa Musoke,0,5,0
13238,Betty Manyolo,0,6,0
13239,Barnaba Nawangwe,0,10,0
13240,Barnabas Nawangwe,0,10,0
13241,Olukalala lw’abakiise mu Paalamenti ya Uganda ey’ekkumi n’ebbiri,0,2,0
13242,Lokwang Hillary,0,3,0
13243,Felix Onama,0,3,0
13244,Laker Jolly Grace Andruvile Okot,0,8,0
13245,Module talk:Databox,829,1,0
13246,Richard Todwong,0,6,0
13247,Godfrey Kabbyanga,0,7,0
13248,Susan Kabonero Muhwezi,0,5,0
13249,Consolata Kabonesa,0,7,0
13250,Micah Akasile Lolem,0,3,0
13251,Denis Owen,0,0,0
13252,Christine Bukenya Ssendawula,0,3,0
13253,Innocent Oula,0,6,0
13254,Maggie Magode Ikuya,0,5,0
13255,Ronald Reagan Okumu,0,2,0
13256,Anthony Akol,0,2,0
13257,Denis Nyangweso,0,3,0
13258,Barnabas Tinkasimire,0,3,0
13259,Karubanga Jacob,0,3,0
13260,Ivan Koreta,0,7,0
13261,Moses Okot Jr,0,8,0
13262,Janzi (musical instrument),0,4,0
13263,"Bethwell Allan Ogot, omuwandiisi w’ebitabo",0,0,0
13264,Bethwell Allan Ogot,0,0,0
13265,Silas Aogon,0,7,0
13266,Joseph Ekemu,0,5,0
13267,"George Shepperson, omuwandiisi w’ebitabo",0,5,0
13268,George Shepperson,0,5,0
13269,Esther Kyozira,0,0,0
13270,Joseph Ssekandi,0,5,0
13271,John Bashaija Kazoora,0,5,0
13272,Sophia Karen Edem Ackuaku,0,0,0
13273,Sam Odaka,0,1,1
13274,Lydia Alhassan,0,0,0
13275,Amanya Mushega,0,5,0
13276,Rose Clarke Nanyonga,0,6,0
13277,Milege,0,0,0
13278,Gerald Ssendawula,0,0,0
13279,Gerald Ssendaula,0,1,0
13280,Jacklyn Jolly Tukamushaba,0,0,0
13281,"Frank Baffoe, omuwandiisi w’ebitabo",0,5,0
13282,Frank Baffoe,0,5,0
13283,Helen Epstein (munnamawulire),0,0,0
13284,User:Sisterian/Basil Kiiza Bataringaya,2,18,0
13285,Christopher Kibanzanga,0,0,0
13286,Aronda Nyakairima,0,0,0
13287,Sarah Bireete,0,0,0
13288,Dani Wadada Nabudere,0,0,0
13289,Joan Rwabyomere,0,0,0
13290,Leader of Opposition,0,8,9
13291,Neo Masisi,0,0,0
13292,Elizabeth Mataka,0,0,0
13293,Charles Oboth Ofumbi,0,7,0
13294,Moggie Mbaakanyi,0,0,0
13295,Pelonomi Venson-Moitoi,0,0,0
13296,Queen of Uganda,0,4,0
13297,Yowabu Magada Kawaluuko,0,5,0
13298,Housen Mushema,0,8,0
13299,Kenneth Pablo Kimuli,0,12,0
13300,Omara Atubo,0,6,0
13301,Flavian Zeija,0,7,0
13302,Aston Kajara,0,6,0
13303,Fred Jalameso,0,0,0
13304,Daudi Ochieng,0,0,0
13305,Kevinah Taaka Wanaha Wandera,0,0,0
13306,Adison Kakuru,0,0,0
13307,"Ali Mazrui, omuwandiisi w’ebitabo",0,24,0
13308,Omumyuka wa ssaabaminisita wa Uganda,0,2,0
13309,Denis Williams,0,8,0
13310,James Simpson (Munnayuganda munnabyabufuzi),0,1,0
13311,Jeremiah Lucas Opira,0,2,0
13312,African Children's Choir,0,11,2
13313,Celestino Obua,0,9,0
13314,User:Macdeus,2,0,0
13315,Mariam Iddrisu,0,1,0
13316,Muddathir Abdel-Rahim omuwandiisi w’ebitabo,0,10,0
13317,Saba Saba,0,9,0
13318,Anna Nyamekye,0,0,0
13319,Bands of the Uganda People's Defence Force,0,8,1
13320,"Lucy Newlyn, omuwandiisi w’ebitabo",0,8,0
13321,Vinand Nantulya,0,5,0
13322,Lawrence Segawa,0,2,0
13323,Trough zither,0,16,6
13324,Peter Byaruhanga,0,6,0
13325,Harrison Mutikanga,0,4,0
13326,John Omagino,0,5,0
13327,Suraj Prasad Singh,0,3,0
13328,Phillip Ssozi,0,4,1
13329,Pius Ssebulime,0,0,0
13330,Jesse Bal,0,0,0
13331,James Bogere,0,0,0
13332,Eric Berry Edney,0,1,0
13333,Phillip Omondi,0,3,0
13334,Ivan Anguyo,0,1,0
13335,Template:Interlanguage link,10,0,0
13336,Template:Ill,10,0,0
13337,Template:Template link/doc,10,3,0
13338,Template:T,10,0,0
13339,Template:Expensive,10,0,1
13340,Template:Expensive/doc,10,1,0
13341,Category:Template documentation pages,14,0,0
13342,Category:Pages with too many expensive parser function calls,14,1,0
13343,Template:CatAutoTOC,10,0,0
13344,Template:CatAutoTOC/doc,10,5,0
13345,Module:HTMLDecode,828,0,0
13346,Module:HTMLDecode/doc,828,1,0
13347,Template:Tsh,10,0,0
13348,Template:Rcatsh,10,0,0
13349,Template:Archives/doc,10,3,0
13350,Template:Inputbox,10,0,0
13351,Template:Inputbox/doc,10,6,0
13352,Kosei Yamaguchi,0,2,0
13353,Template:Strong,10,0,0
13354,Template:Tlnull,10,0,0
13355,Template:Template link null,10,0,0
13356,Template:Tlg/doc,10,5,0
13357,Template:Strong/doc,10,7,0
13358,Template:Terminate sentence,10,0,0
13359,Template:Terminate sentence/doc,10,1,0
13360,Module:Text/doc,828,6,0
13361,Template:Archives,10,0,1
13362,Category:Wikipedia templates,14,2,0
13363,Category:Wikipedia namespaces,14,0,0
13364,Template:Maintenance category,10,0,1
13365,Template:Maintenance category/doc,10,6,0
13366,Template:Template redirect,10,0,0
13367,Template:Template redirect/doc,10,2,0
13368,Template:Tlr,10,0,0
13369,Template:Template redirects,10,0,0
13370,Template:Distinguish,10,0,0
13371,Template:Distinguish/doc,10,5,0
13372,Module:Distinguish,828,0,0
13373,Module:Distinguish/doc,828,0,0
13374,Template:Redirect-distinguish,10,0,0
13375,Template:Redirect-distinguish/doc,10,2,0
13376,Module:Redirect-distinguish,828,0,0
13377,Module:Redirect-distinguish/doc,828,1,0
13378,Template:Interlanguage link/doc,10,19,0
13379,Template:Soft redirect,10,0,1
13380,Template:Soft redirect/doc,10,6,0
13381,Template:Redirect category shell/doc,10,11,1
13382,Template:Soft redirect protection,10,0,0
13383,Template:Soft redirect protection/doc,10,0,0
13384,Template:Warning,10,0,1
13385,Template:Editnotice EXPECTUNUSEDTEMPLATE,10,0,0
13386,Template:Editnotice EXPECTUNUSEDTEMPLATE/doc,10,1,0
13387,Template:Warning/doc,10,10,1
13388,Template:Bot use warning,10,0,1
13389,Template:Bot use warning/doc,10,4,0
13390,Template:Helpbox,10,0,0
13391,Template:Helpbox/doc,10,6,0
13392,Template:Helpbox/styles.css,10,0,0
13393,Template:Parameter names example/doc,10,3,0
13394,Template:Generic template demo,10,0,0
13395,Template:Pnex,10,0,0
13396,Module:Sidebar,828,0,0
13397,Module:Sidebar/doc,828,0,0
13398,Module:Sidebar/styles.css,828,0,0
13399,Module:Sidebar/configuration,828,0,0
13400,Template:Language templates,10,0,0
13401,Template:No redirect/doc,10,4,0
13402,Template:-r,10,0,0
13403,Template:Confused,10,0,0
13404,Template:Longitem,10,0,0
13405,Template:Longitem/doc,10,3,0
13406,Template:Dist,10,0,0
13407,Template:Rcat shell,10,0,0
13408,Template:Ntbcw,10,0,0
13409,Template:Confuse,10,0,0
13410,Template:R from alternative name,10,0,0
13411,Template:R from alternate name,10,0,0
13412,Template:R from alternative name/doc,10,8,0
13413,Template:This is a redirect/rcat,10,0,0
13414,Template:This is a redirect/rcat/doc,10,2,0
13415,Template:Twinkle standard installation,10,0,1
13416,Template:Twinkle standard installation/doc,10,3,0
13417,Template:Substitution,10,0,0
13418,Template:Substitution/doc,10,6,0
13419,Template:Subst,10,0,0
13420,Template:Subst/doc,10,2,0
13421,Template:R from tsh,10,0,0
13422,Module:Lang/doc,828,4,0
13423,Wikipedia:Community Portal/Archive 2011-2025,4,480,95
13424,Template:Clickable button,10,0,0
13425,Template:Clickable button/doc,10,8,1
13426,Module:Clickable button,828,0,0
13427,Module:Clickable button/doc,828,2,0
13428,Module:Lua banner/doc,828,3,0
13429,Module:Clickable button/sandbox,828,0,0
13430,Module:Clickable button/sandbox/doc,828,2,0
13431,Template:\sandbox,10,0,0
13432,Template:\sandbox/doc,10,1,0
13433,Template:Not a sandbox,10,0,1
13434,Template:Not a sandbox/doc,10,3,0
13435,Template:Nosubst,10,0,0
13436,Module:Delink,828,0,0
13437,Module:Delink/doc,828,0,0
13438,Template:Cascade-protected template,10,0,1
13439,Template:Cascade-protected template/doc,10,1,0
13440,Template:Delink,10,0,0
13441,Template:Delink/doc,10,5,0
13442,Template:Demo inline,10,0,0
13443,Template:Demo inline/doc,10,5,0
13444,Module:Demo,828,0,0
13445,Module:Demo/doc,828,4,0
13446,Template:Mlx,10,0,0
13447,Template:Module link expanded,10,0,0
13448,Template:Module link expanded/doc,10,3,0
13449,Template:Tlb,10,0,0
13450,Template:Template link with bold,10,0,0
13451,Module:Example,828,0,0
13452,Module:Example/doc,828,1,0
13453,Template:Lua autodoc,10,0,0
13454,Template:Lua autodoc/doc,10,3,0
13455,Module:Docbunto,828,0,0
13456,Module:Docbunto/doc,828,14,0
13457,Module:Docbunto/references,828,0,0
13458,Module:Lua lexer,828,0,0
13459,Module:Lua lexer/doc,828,0,0
13460,Module:Unindent,828,0,0
13461,Module:Unindent/doc,828,0,0
13462,Template:Namespace example page,10,0,0
13463,Template:Namespace example page/doc,10,0,0
13464,Template:NOINDEX,10,0,0
13465,Template:NOINDEX/doc,10,5,0
13466,Template:When on talk page,10,0,0
13467,Template:C,10,0,0
13468,Template:Category link without namespace,10,0,0
13469,Template:Category link without namespace/doc,10,3,0
13470,Wikipedia:Bots,4,10,1
13471,Wikipedia:Bots/Requests for approval,4,0,0
13472,Template:FULLROOTPAGENAME,10,0,0
13473,Template:FULLROOTPAGENAME/doc,10,3,0
13474,Template:Ns has subpages,10,0,0
13475,Template:Ns has subpages/doc,10,2,0
13476,Module:Ns has subpages,828,0,0
13477,Module:Ns has subpages/doc,828,3,0
13478,Wikipedia:Community Portal/Header,4,0,0
13479,Template:Tnull,10,0,0
13480,Module:Check for unknown parameters/doc,828,8,0
13481,Module:Redirect/doc,828,8,0
13482,Module:Separated entries/doc,828,2,0
13483,Template:Noteslist,10,0,0
13484,Module:Sandbox,828,0,0
13485,Module:Sandbox/doc,828,1,0
13486,Kigozi Andrew Samson,0,8,0
13487,Emmanuel Anyama,0,1,0
13488,Template talk:Interlanguage link,11,1,0
13489,Template:Cross,10,0,0
13490,Template:Xmark,10,0,0
13491,Template:Xmark/doc,10,3,6
13492,Template:Str number/trim,10,0,0
13493,Template:Str number/trim/doc,10,0,0
13494,Template:Template example bullet,10,0,0
13495,Template:Template example bullet/doc,10,4,0
13496,Template:Tbullet,10,0,0
13497,Template:Check mark templates,10,0,0
13498,Template:Done/See also,10,4,1
13499,Template:Blue,10,0,0
13500,Template:Blue/doc,10,3,0
13501,Template:Pval,10,0,0
13502,Template:Param value,10,0,0
13503,Template:Param value/doc,10,5,0
13504,Template:Param value/styles.css,10,0,0
13505,Template:Pvalue,10,0,0
13506,Template:Respond,10,0,1
13507,Template:Respond/doc,10,1,0
13508,Template:§l,10,0,0
13509,Template:Section link/doc,10,9,0
13510,Template:Redirect,10,0,0
13511,Template:Redirect/doc,10,5,0
13512,Template:Redir,10,0,0
13513,Module:Text/data,828,0,0
13514,Module:Text/data/doc,828,0,0
13515,Template:Str len,10,0,0
13516,Template:Str len/doc,10,3,0
13517,Template:Userbox,10,0,0
13518,Template:Userbox/doc,10,6,0
13519,Template:May be substituted,10,0,0
13520,Template:May be substituted/doc,10,1,0
13521,Template:Always substitute,10,0,0
13522,Template:Always substitute/doc,10,3,0
13523,Template:Tlsp,10,0,0
13524,Template:Template link with subst,10,0,0
13525,Template:Tls,10,0,0
13526,Template:Example,10,0,1
13527,Template:Example/styles.css,10,0,0
13528,Template:Example/doc,10,1,0
13529,Module:Userbox,828,0,0
13530,Module:Userbox/doc,828,2,0
13531,Template:Userbox/styles.css,10,0,0
13532,Template:Uses TemplateStyles/styles.css,10,0,0
13533,Template:Uses TemplateStyles/doc,10,14,0
13534,Template:TemplateStyles,10,0,0
13535,Module:Data,828,0,0
13536,Module:Data/doc,828,1,0
13537,Template:Uses templatestyles,10,0,0
13538,Template:R from miscapitalisation,10,0,0
13539,Template:R from miscapitalisation/doc,10,4,0
13540,Template:Tlu,10,0,0
13541,Template:Template link universal,10,0,0
13542,Template:Template link universal/doc,10,2,0
13543,Template:Tu,10,0,0
13544,User:SyntaxTerror/common.js,2,0,0
13545,Template:Userboxtop,10,0,0
13546,Template:Userboxtop/doc,10,6,0
13547,Template:Userboxbottom,10,0,0
13548,Template:Userboxbottom/doc,10,2,0
13549,Template:User Commons autopatrolled,10,0,1
13550,Template:Ns0,10,0,0
13551,User:SyntaxTerror/common.css,2,0,0
13552,Template:Duration,10,0,0
13553,Template:Duration/doc,10,11,0
13554,Module:Duration,828,0,0
13555,Module:Duration/doc,828,1,0
13556,"Template:Age in years, months and days",10,0,0
13557,"Template:Age in years, months and days/doc",10,5,0
13558,Template:Date,10,0,0
13559,Template:Date/doc,10,8,0
13560,User:SyntaxTerrorBot,2,0,1
13561,User:SyntaxTerror,2,0,2
13562,User talk:SyntaxTerror/Test,3,0,0
13563,User:SyntaxTerror/sandbox,2,0,1
13564,User talk:SyntaxTerror,3,0,0
13565,1964 Ugandan lost counties referendum,0,5,1
13566,Ashraf Mandela,0,0,0
13567,Wikipedia:Bots/Requests for approval/Archive,4,7,0
13568,Ritah Kivumbi,0,0,0
13569,Ogama Baden Mujahid,0,0,0
13570,Comfort Owusu,0,0,0
13571,Tenywa Bonseu,0,2,0
13572,Hassan Mubiru,0,0,0
13573,Edith Hazel,0,0,0
13574,James Hannington,0,7,6
13575,Godfrey Ssali,0,4,0
13576,Template:Warning and warning templates,10,0,0
13577,Wikipedia:Administrators' noticeboard,4,0,0
13578,Template:Bulleted list/doc,10,6,1
13579,Template:Template shortcuts,10,0,0
13580,Template:R an,10,0,0
13581,Template:HTML lists,10,0,1
13582,Template:Navbox top,10,0,0
13583,Template:Navbox top/doc,10,4,0
13584,Template:Navbox bottom,10,0,0
13585,Template:Template shortcut/doc,10,9,0
13586,Module:Navbox top and bottom,828,0,0
13587,Module:Navbox top and bottom/doc,828,1,0
13588,Wikipedia:Administrators' noticeboard/Header,4,0,0
13589,Template:Cl,10,0,0
13590,Template:Category link/core,10,0,0
13591,Template:Category link,10,0,0
13592,Template:Category link/doc,10,1,0
13593,Wikipedia:Requests for administrator attention,4,0,0
13594,Template:User,10,0,0
13595,Template:User-multi/template,10,3,0
13596,Module:UserLinks,828,0,0
13597,Module:UserLinks/doc,828,4,0
13598,Module:UserLinks/shared,828,0,0
13599,Module:UserLinks/shared/doc,828,0,0
13600,Module:UserLinks/extra,828,0,0
13601,Module:UserLinks/extra/doc,828,1,0
13602,Template:Error,10,0,0
13603,Template:Error/doc,10,4,0
13604,Module:Error,828,0,0
13605,Module:Error/doc,828,1,0
13606,Module:UserLinks/config,828,0,0
13607,Module:UserLinks/config/doc,828,0,0
13608,Module:Toolbar,828,0,0
13609,Module:Toolbar/doc,828,1,0
13610,Module:User,828,0,0
13611,Module:User/doc,828,2,0
13612,User:Example,2,4,1
13613,Template:Pp-move-indef,10,0,0
13614,Template:Pp-move,10,0,0
13615,Template:Pp-move/doc,10,0,0
13616,User talk:Example,3,1,0
13617,Help:Talk pages/Example,12,1,0
13618,Help:Talk pages,12,32,19
13619,Template:Redirect2,10,0,0
13620,Template:Redirect2/doc,10,3,0
13621,Module:Redirect hatnote,828,0,0
13622,Module:Redirect hatnote/doc,828,3,0
13623,Template:Demo-inline,10,0,0
13624,Template:Nobots,10,0,0
13625,Template:Bots,10,0,0
13626,Template:Bots/doc,10,15,0
13627,User talk:Sandbox,3,1,0
13628,Module:InterwikiTable,828,0,0
13629,Module:InterwikiTable/doc,828,4,0
13630,Template:Toolbar,10,0,0
13631,Template:Toolbar/doc,10,2,0
13632,Template:Edit count link,10,0,0
13633,Template:Edit count link/doc,10,2,0
13634,Module:Yesno/doc,828,4,0
13635,Module:Toolbar/testcases,828,0,0
13636,Template:Toolbar/testcases,10,5,0
13637,Template:Testcases notice,10,0,1
13638,Template:Db-g8,10,0,0
13639,Template:Db-g8/doc,10,3,0
13640,Template:Db-meta,10,0,0
13641,Template:Db-meta/doc,10,5,0
13642,Template:Testcases notice/doc,10,3,0
13643,Template:FULLBASEPAGENAME,10,0,0
13644,Template:FULLBASEPAGENAME/doc,10,2,0
13645,Template:Select skin,10,0,0
13646,Template:Select skin/doc,10,3,0
13647,Template:Test case,10,0,0
13648,Template:Test case/doc,10,23,0
13649,Module:Template test case,828,0,0
13650,Module:Template test case/doc,828,3,0
13651,Module:Template test case/styles.css,828,0,0
13652,Module:Template test case/data,828,0,0
13653,Module:Template test case/data/doc,828,0,0
13654,Module:Template test case/config,828,0,0
13655,Module:Template test case/config/doc,828,0,0
13656,Module:Template invocation,828,0,0
13657,Module:Template invocation/doc,828,3,0
13658,Module:Protect,828,0,0
13659,Module:Protect/doc,828,4,0
13660,Template:Toolbar/sandbox,10,0,0
13661,Module:Toolbar/sandbox,828,0,0
13662,Module:Toolbar/sandbox/doc,828,1,0
13663,Template:Botop,10,2,0
13664,Template:Red,10,0,0
13665,Template:Red/doc,10,3,0
13666,Template:Tlp,10,0,0
13667,Template:Template link with parameters,10,0,0
13668,Template:Text color templates see also,10,1,0
13669,Template:Key press,10,0,0
13670,Template:Key press/doc,10,10,2
13671,Template:Key press/styles.css,10,0,0
13672,Template:Tc,10,0,0
13673,Module:Key,828,0,0
13674,Module:Key/doc,828,0,0
13675,Template:;,10,0,0
13676,Template:;/doc,10,2,0
13677,Template:Sc2,10,0,0
13678,Template:Smallcaps2,10,0,0
13679,Template:Smallcaps/styles.css,10,0,0
13680,Template:Smallcaps2/doc,10,8,0
13681,Template:Shortcut,10,0,0
13682,Template:Shortcut/doc,10,7,0
13683,Help:Template,12,1,0
13684,User:SyntaxTerror/sandbox/a,2,1,0
13685,User:SyntaxTerror/Creations,2,0,0
13686,Template:Clickable button/styles.css,10,0,0
13687,Module:DemoTemplate,828,0,0
13688,Module:DemoTemplate/doc,828,2,0
13689,Module:OutputBuffer,828,0,0
13690,Module:OutputBuffer/doc,828,5,0
13691,Ndugwa Abraham,0,0,0
13692,Elvis Ngondwe,0,0,0
13693,Edith Dankwa,0,0,0
13694,"Mariam Iddrisu, omuwandiisi w’ebitabo",0,0,0
13695,"Joel Kitamirike, omuwandiisi w’ebitabo",0,0,0
13696,Joel Kitamirike,0,0,0
13697,Colin Chapman (omukugu mu by’ensolo ebisookerwako) .,0,0,0
13698,Template:Doc sub,10,0,0
13699,Template:Documentation subpage/doc,10,8,0
13700,Template:Subst only,10,0,0
13701,Template:List of subst helper templates,10,1,0
13702,Template:User rights notice/doc,10,5,0
13703,Template:Never substitute/doc,10,2,0
13704,Template:Wrapper,10,0,1
13705,Template:Wrapper/doc,10,5,0
13706,Template:For2,10,0,0
13707,Template:For-multi,10,0,0
13708,Template:For-multi/doc,10,10,0
13709,Template:Ml,10,0,0
13710,Template:Module link,10,0,0
13711,Template:Module link/doc,10,3,0
13712,Colin Chapman (omukugu mu by'amazike) .,0,1,0
13713,Template:User rights notice,10,0,0
13714,Colin Chapman (omukugu mu by'enkuma n'amazike) .,0,1,0
13715,Template:Find page text,10,0,0
13716,Template:Find page text/doc,10,3,0
13717,Module:String/doc,828,17,0
