page_id,interwiki_link
12373,en:All-rounder
12373,en:First-class_cricket
12373,en:East_Africa_cricket_team
12373,en:Marylebone_Cricket_Club
12373,en:Batting_order_(cricket)#Lower_order_or_tail
12373,en:David_Larter
12373,en:Duck_(cricket)
12373,"en:Jeff_Jones_(cricketer,_born_1941)"
12373,en:Tom_Cartwright
12373,en:Uganda_national_cricket_team
12373,en:Zambia_national_cricket_team
12373,en:Indians_in_Uganda
12373,en:Idi_Amin
12373,en:Expulsion_of_Asians_from_Uganda
12374,en:Parliament
12374,en:Madi-Okollo
12374,en:2021_Ugandan_general_election
12374,en:Terego_District
12375,en:1994_Ugandan_Constituent_Assembly_election
12376,en:Uganda
12376,en:Physician
12376,en:Military_Officer
12376,en:Legislator
12376,en:Major_(rank)
12377,en:Kigezi_High_School
12377,en:Anglican_dioceses_of_Ankole_and_Kigezi
12377,en:Save_the_Children
12377,en:Kabale_University
12377,en:Constitution_of_Uganda
12378,en:Cricket
12378,en:Uganda_national_cricket_team
12378,"en:Naguru,_Uganda"
12378,en:Uganda_national_under-19_cricket_team
12378,en:2022_Under-19_Cricket_World_Cup
12378,en:Scotland_national_under-19_cricket_team
12378,en:Papua_New_Guinea_national_under-19_cricket_team
12378,en:South_Africa_national_under-19_cricket_team
12378,en:Twenty20_International
12378,en:Namibia_national_cricket_team
12378,en:2024_ICC_Men's_T20_World_Cup
12379,en:Makerere_University
12379,en:Kenyatta_University
12379,"en:World_Conference_on_Women,_1985"
12379,en:Nairobi
12379,en:Victoria_Mwaka
12379,en:Action_for_Development
12379,en:Forum_for_African_Women_Educationalists
12379,en:University_of_Cape_Town
12379,en:African_Gender_Institute
12379,en:Feminist_Africa
12380,"en:Foundation_for_Women's_Health,_Research_and_Development"
12380,en:Digital_literacy
12380,en:Disinformation
12380,en:FEMNET
12380,en:Decolonization
12380,en:Intersectionality
12381,en:Ugandan_people
12381,en:Cricket
12381,en:Uganda_Protectorat
12381,en:Mombasa
12381,en:Kenya_Colony
12381,en:All-rounder
12381,en:Slip_(cricket)#Gully
12381,en:First-class_cricket
12381,en:East_Africa_cricket_team
12381,en:India_national_cricket_team
12381,en:Venkataraman_Subramanya
12381,en:B._S._Chandrasekhar
12381,en:Uganda_national_cricket_team
12381,en:Kishore_Vasani
12381,en:Spin_bowling
12381,en:Indians_in_Uganda
12381,en:Expulsion_of_Asians_from_Uganda
12382,en:Uganda
12382,en:Kamuli_District
12382,en:President_of_Uganda
12382,en:Seventh-day_Adventist_Church
12382,en:Pastor
12383,en:Veterinarian
12383,en:Academic_staff
12383,en:Academic_administrator
12383,en:Chancellor_(education)
12383,en:Gulu_University
12383,en:Martin_Aliker
12383,en:Vice_chancellor
12383,en:Mbarara_University_of_Science_and_Technology
12383,en:Makerere_University
12383,en:Uganda
12383,en:Bachelor_of_Science
12383,en:University_of_London
12383,en:Bachelor_of_Veterinary_Medicine
12383,en:Doctor_of_Philosophy
12383,en:University_of_East_Africa
12383,en:University_of_Nairobi
12383,en:Kenya
12383,"en:Wolfson_College,_Cambridge"
12383,en:University_Cambridge
12384,en:Apple_TV+
12384,en:Little_America_(TV_series)
12385,en:Nakawa_Division
12385,en:Kampala
12385,en:Board_of_directors
12385,en:Allen_Kagina
12385,en:Asphalt_concrete
12385,en:Kabale–Kisoro–Bunagana_Road
12385,en:Fort_Portal–Bundibugyo–Lamia_Road
12385,en:Gayaza-Ziroobwe_Road
12385,en:Matugga-Kapeeka_Road
12385,en:Soroti–Dokolo–Lira_Road
12385,"en:Jinja,_Uganda"
12385,en:Bugiri
12385,en:Kampala–Mityana_Road
12385,en:Masaka
12385,en:Mbarara
12385,"en:Lira,_Uganda"
12385,en:Kamdini
12385,en:Karuma
12385,"en:Kazo,_Uganda"
12385,en:Ibanda
12385,en:Kamwenge
12385,en:Nyakahita
12385,en:Uganda_Road_Fund
12386,en:Politics_of_Uganda
12386,en:World_Bank
12386,en:Lord's_Resistance_Army
12386,en:Capacity_building
12386,en:Office_of_the_Prime_Minister_(Uganda)
12387,en:Lobbyist
12387,en:Political_advisor
12387,en:Political_scandal
12387,en:Lobbygate
12387,en:LabourList
12387,en:COVID-19
12387,en:COVID-19_pandemic_in_England
12387,en:Long_COVID
12387,en:Chorley
12387,en:Southlands_High_School
12387,en:Runshaw_College
12387,"en:Leyland,_Lancashire"
12387,en:Victoria_University_of_Manchester
12387,en:Ken_Livingstone
12387,en:Roy_Hattersley
12387,en:Charlotte_Raven
12391,"en:Northern_Region,_Uganda"
12391,en:Uganda
12391,en:Kitgum
12391,en:Kitgum_District
12391,en:Kaabong_District
12391,en:Kidepo_Valley_National_Park
12391,"en:Karenga,_Uganda"
12391,en:Karamoja_sub-region
12391,en:Murchison_Falls_National_Park
12391,en:Government_of_Uganda
12391,en:Parliament_of_Uganda
12391,en:Impact_assessment
12391,"en:Engineering,_procurement_and_construction"
12391,en:United_Kingdom
12391,en:Dott_Services
12391,en:Gold
12391,en:Marble
12391,en:Limestone
12391,en:Uranium
12391,en:Graphite
12391,en:Kidepo_International_Airport
12391,en:Transport_in_Uganda
12391,en:List_of_roads_in_Uganda
12393,en:Elizabeth_Taylor
12393,en:Operation_Entebbe
12393,en:29th_Primetime_Emmy_Awards
12395,en:British_Empire
12395,en:Geologist
12395,en:City_of_London_College
12395,en:Royal_College_of_Science
12395,en:Royal_School_of_Mines
12395,en:University_of_Cambridge
12395,en:Sri_Lanka
12395,en:World_War_I
12395,en:Uganda
12395,en:Luzira_Head
12395,en:World_War_II
12395,en:British_Museum
12396,en:Drama_film
12396,en:Romance_film
12396,en:Mira_Nair
12396,en:Sooni_Taraporevala
12396,en:Denzel_Washington
12396,en:Sarita_Choudhury
12396,en:Roshan_Seth
12396,en:Mississippi
12396,en:African_American
12396,en:Indian_American
12396,en:United_States_dollar
12396,en:The_Criterion_Collection
12396,en:Expulsion_of_Asians_from_Uganda
12396,"en:Greenwood,_Mississippi"
12396,"en:Biloxi,_Mississippi"
12396,"en:Brooklyn,_New_York"
12396,en:Ben_Kingsley
12396,"en:Grenada,_Mississippi"
12396,en:Biloxi
12396,"en:Ocean_Springs,_Mississippi"
12396,en:Mitch_Epstein
12396,en:Vincent_Canby
12396,en:The_New_York_Times
12396,en:Los_Angeles_Times
12396,en:Playboy
12396,en:NAACP_Image_Award_for_Outstanding_Actor_in_a_Motion_Picture
12396,en:São_Paulo_International_Film_Festival
12396,en:48th_Venice_International_Film_Festival
12396,en:Golden_Osella#Best_Original_Screenplay
12397,en:400_metres
12397,en:Athletics_at_the_2024_Summer_Olympics_–_Mixed_4_×_400_metres_relay
12397,en:Zoetermeer
12397,en:Kansas_State_University
12397,en:Lubbock
12397,en:2024_NCAA_Division_I_Indoor_Track_and_Field_Championships
12397,"en:Boston,_Massachusetts"
12397,en:4_×_400_m_relay
12397,en:2024_World_Athletics_Relays_–_Men's_4_×_400_metres_relay
12397,"en:Nassau,_Bahamas"
12397,en:2025_European_Athletics_Indoor_Championships
12397,en:Apeldoorn
12397,en:2025_World_Athletics_Relays
12397,en:Guangzhou
12397,en:2025_World_Athletics_Relays_–_Mixed_4_×_100_metres_relay
12397,en:2025_World_Athletics_Championships
12397,en:2025_World_Athletics_Championships_–_Mixed_4_×_400_metres_relay
12397,en:2025_World_Athletics_Championships_–_Men's_400_metres
12397,en:2025_World_Athletics_Championships_–_Men's_4_×_400_metres_relay
12397,en:World_Athletics
12397,en:La_Chaux-de-Fonds
12397,en:Wind_assistance
12397,en:Willemstad
12397,en:Hengelo
12397,"en:Lubbock,_Texas"
12397,en:2024_World_Athletics_Relays
12397,en:2024_Summer_Olympics
12397,en:2025_European_Athletics_Indoor_Championships_–_Men's_4_×_400_metres_relay
12397,en:Paris_2024_Summer_Olympics
12397,en:Atletiek.nl
12398,en:Model_(person)
12398,en:Beauty_pageant
12398,en:Iganga_District
12398,en:Miss_Tourism_International
12398,en:Enid_Mirembe
12398,en:Quiin_Abenakyo
12398,en:Hannah_Karema_Tumukunde
12399,en:Sociologist
12399,en:Parliament_of_Uganda
12399,en:Kanungu_District
12399,en:National_Resistance_Movement
12399,en:Democratic_Republic_of_the_Congo
12399,en:Kampala
12399,en:School
12399,en:Chief_administrative_officer
12399,en:Rukungiri_District
12399,en:List_of_members_of_the_eighth_Parliament_of_Uganda
12400,en:Ugandan
12400,en:High_Court_of_Uganda
12400,en:Yoweri_Museveni
12400,en:Judiciary
12400,en:Estate_Administration
12400,en:Land_ownership
12400,en:Land
12400,en:Uganda_Electricity_Transmission_Company_Limited
12400,en:National_Water_and_Sewerage_Corporation
12400,en:Alfonse_Owiny-Dollo
12400,en:Judiciary_of_Uganda
12400,en:Parliament_of_Uganda
12400,en:Cabinet_of_Uganda
12401,en:Murchison_Medal
12401,en:Geological_Society_of_London
12401,en:Geology
12401,en:Aberystwyth_University
12401,en:William_Pugh_(geologist)
12401,en:Order_of_the_British_Empire
12401,en:1946_New_Year_Honours
12401,en:Order_of_St_Michael_and_St_George
12401,en:1952_New_Year_Honours
12401,en:Mount_Elgon
12402,en:Braun_School_of_Public_Health_and_Community_Medicine
12403,en:Uganda
12403,en:Politician
12403,en:Legislator
12403,en:Member_of_parliament
12403,en:Parliament
12403,en:Mbarara_district
12403,en:Committee
12403,en:Municipality
12403,en:Sheema
12403,en:Education
12403,en:Hospital
12403,en:Mbarara_City
12403,en:Bwizibwera
12403,en:Health_centre
12403,en:Health_Centre
12403,en:Rubindi
12403,en:List_of_members_of_the_eleventh_Parliament_of_Uganda
12403,en:Clare_Mugumya
12404,en:Cricket
12404,en:Uganda_national_cricket_team
12404,"en:Jinja,_Uganda"
12404,en:David_Obuya
12404,en:Collins_Obuya
12404,en:Andrew_Mwesigwa
12404,en:Twenty20_International
12404,en:Rwanda_national_cricket_team
12404,en:2023_Continent_Cup_T20_Africa
12404,en:2024_ICC_Men's_T20_World_Cup
12404,en:Afghanistan_national_cricket_team
12405,en:Mayor-elect
12405,en:New_York_City
12405,en:Democratic_Party_(United_States)
12405,en:Democratic_Socialists_of_America
12405,en:New_York_State_Assembly
12405,en:New_York's_36th_State_Assembly_district
12405,en:Queens
12405,"en:Astoria,_Queens"
12405,en:Nsambya_Hospital
12405,en:Mahmood_Mamdani
12405,en:Mira_Nair
12405,en:Cape_Town
12405,en:Bronx_High_School_of_Science
12405,en:Bowdoin_College
12405,en:Africana_studies
12405,en:Khader_El-Yateem
12405,en:Ross_Barkan
12405,en:Aravella_Simotas
12405,en:Mayor_of_New_York_City
12405,en:2025_New_York_City_mayoral_election
12405,en:2025_New_York_City_Democratic_mayoral_primary
12405,en:Andrew_Cuomo
12405,en:General_election
12405,en:Republican_Party_(United_States)
12405,en:Curtis_Sliwa
12405,en:Cost_of_living
12405,en:Free_public_transport
12405,en:Child_care#Non-profit_daycare
12405,en:Public_grocery_store
12405,en:LGBTQ_rights_in_the_United_States
12405,en:Indian_Americans
12405,en:Ugandan_Americans
12405,en:Muslim
12405,en:Millennials
12405,en:David_Dinkins
12405,en:Kwame
12405,en:Kwame_Nkrumah
12405,en:President_of_Ghana
12405,en:Indian_people
12405,en:Gujarati_Muslim
12405,en:Bombay
12405,en:Punjabi_Hindu
12405,en:Nayar_(name)
12405,en:Rourkela
12405,en:Bhubaneswar
12405,en:Indian_Administrative_Service
12405,en:Salaam_Baalak_Trust
12405,en:Western_Cape
12405,en:St._George's_Grammar_School_(Cape_Town)
12405,"en:Mowbray,_Cape_Town"
12405,en:University_of_Cape_Town
12405,en:Morningside_Heights
12405,en:Bank_Street_College_of_Education#Bank_Street_School_for_Children
12405,en:Upper_West_Side
12405,en:Bernie_Sanders
12405,en:Bernie_Sanders_2016_presidential_campaign
12405,en:Daniel_Hoan
12405,en:Victor_L._Berger
12405,en:Fiorello_La_Guardia
12405,en:Michelle_Wu
12405,en:Brandon_Scott
12405,en:Free_public_transport_in_Massachusetts
12405,en:Shia_Islam
12405,en:Twelver_Shi'ism
12405,en:Rama_Duwaji
12405,en:Hinge_(app)
12405,en:Marriage_in_Islam#Nikah_ceremony
12405,en:New_York_City_Hall
12405,en:Steinway_Street
12405,en:Hindustani_language
12405,en:Bengali_language
12405,en:Spanish_language
12405,en:Arabic
12405,en:Arsenal_F.C.
12405,en:Cricket
12405,en:All_Elite_Wrestling
12405,en:New_York_Knicks
12405,en:Indian_American_politicians
12405,en:Indians_in_the_New_York_metropolitan_area
12405,en:List_of_Democratic_Socialists_of_America_public_officeholders
12406,"en:Central_Region,_Uganda"
12406,en:Uganda
12406,en:Masaka
12406,en:Masaka_District
12406,"en:Mutukula,_Uganda"
12406,en:Kyotera_District
12407,"en:Uganda_Technical_College,_Kichwamba"
12407,en:Allied_Democratic_Forces
12407,en:Jamil_Mukulu
12407,en:Government_of_Uganda
12407,en:Hanze_University
12407,en:Government_of_the_Netherlands
12407,en:List_of_massacres_in_Uganda
12407,en:Mpondwe_school_massacre
12407,en:Ugandan_Bush_War
12407,en:Human_rights_in_Uganda
12408,en:Giles_Foden
12408,en:Faber_and_Faber
12408,en:Protagonist
12408,en:1971_Ugandan_coup_d'état
12408,en:President_of_Uganda
12408,en:Second_Republic_of_Uganda
12408,en:Operation_Entebbe
12408,en:Murder_of_Dora_Bloch
12408,en:Bob_Astles
12408,en:Paul_Vallely
12408,en:Wilson_Carswell
12408,en:Paul_D'Arbela
12408,en:Wikipedia:Citation_needed
12408,en:List_of_Scottish_monarchs
12408,en:William_Shakespeare
12408,en:Macbeth
12408,en:Steve_Waters
12408,"en:Crucible_Theatre,_Sheffield"
12408,en:The_Observer
12408,en:James_Tait_Black_Memorial_Prize
12408,en:1998_Whitbread_Awards
12408,en:Winifred_Holtby_Memorial_Prize
12408,en:Betty_Trask_Award
12408,en:Somerset_Maugham_Award
12411,en:Legislator
12411,en:Veterinary_education
12411,en:Royal_College_of_Veterinary_Surgeons
12411,en:University_of_London
12411,en:Yusuf_Lule
12412,en:June_1963
12412,en:African_Great_Lakes
12412,en:University_of_London
12413,en:Private_university
12413,en:Uganda_National_Council_for_Higher_Education
12413,en:Business_administration
12413,en:Information_technology
12413,en:Mass_communication
12413,en:Human_resource_management
12413,en:Public_administration
12413,en:Computer_Networking
12413,en:List_of_universities_in_Uganda
12413,en:List_of_Business_Schools_in_Uganda
12414,en:Cricketer
12414,en:Ugandan_cricket_team
12414,en:2005_ICC_Trophy
12414,en:ICC_Intercontinental_Cup
12415,en:Basketball
12415,en:Trelleborg_Basket
12415,en:Basketettan
12415,en:2015_AfroBasket
12416,en:Kidnapping
12416,en:Secondary_school
12416,en:Lord's_Resistance_Army
12416,en:National_Resistance_Army
12416,en:Uganda_People's_Democratic_Army
12416,en:Chiliasm
12416,en:Holy_Spirit_Movement
12416,en:Mediumship
12416,en:Joseph_Kony
12416,en:Lord's_Resistance_Army_(1994-2002)
12416,en:Sudan
12416,en:Child_soldier
12416,en:Sexual_slavery
12417,en:Cricket
12417,en:Uganda_national_cricket_team
12417,en:Gilgit
12417,en:Isma'ilism
12417,en:Gilgit-Baltistan
12417,en:Islamabad
12417,en:2018_ICC_World_Cricket_League_Division_Four
12417,en:Malaysia_national_cricket_team
12417,en:2018–19_ICC_World_Twenty20_Africa_Qualifier
12417,en:2018_Africa_T20_Cup
12417,en:Twenty20
12417,en:2018_ICC_World_Cricket_League_Division_Three
12417,en:2018–19_ICC_T20_World_Cup_Africa_Qualifier#Regional_Finals
12417,en:2018–19_ICC_T20_World_Cup_Africa_Qualifier
12417,en:Twenty20_International
12417,en:Botswana_national_cricket_team
12417,en:2019_Hong_Kong_Cricket_World_Cup_Challenge_League_B
12417,en:2019_Oman_Cricket_World_Cup_Challenge_League_B
12417,en:List_A_cricket
12417,en:Jersey_cricket_team
12417,en:2021_ICC_Men's_T20_World_Cup_Africa_Qualifier
12417,en:2022_Uganda_Cricket_World_Cup_Challenge_League_B
12417,en:2024_ICC_Men's_T20_World_Cup
12418,en:Begum
12418,en:Née
12418,en:Public_figure
12418,en:Pakistani
12418,en:First_Ladies_and_Gentlemen_of_Pakistan
12418,en:Death_and_state_funeral_of_Muhammad_Zia-ul-Haq
12418,en:Punjabis
12418,en:Pakistan
12418,en:Partition_of_India
12418,en:Muhammad_Zia-ul-Haq
12418,en:Operation_Fair_Play
12418,en:First_lady
12418,en:State_visit
12418,en:First_Family_of_Pakistan
12418,en:Rawalpindi
12418,en:State_dinners
12418,en:Aiwan-i-Sadr
12418,en:First_Lady_of_Pakistan
12418,en:Disabled_persons
12418,en:Drug_addiction_in_Pakistan
12418,en:Nancy_Reagan
12418,en:Just_Say_No
12418,en:Government_of_Pakistan
12418,en:Nongovernmental_organizations
12418,en:Karachi
12418,en:United_States_Information_Agency
12418,en:Marly_Sarney
12418,en:Queen_Sirikit_of_Thailand
12418,en:Queen_Noor_of_Jordan
12418,en:Queen_Silvia_of_Sweden
12418,en:List_of_SAARC_summits
12418,"en:Dhaka,_Bangladesh"
12418,en:Heads_of_state
12418,en:SAARC
12418,en:Jaipur
12418,en:Cricket_diplomacy
12418,en:Gayatri_Devi
12418,en:Aga_Khan_IV
12418,"en:Aga_Khan_University_Hospital,_Karachi"
12418,en:King_Hussein_of_Jordan
12418,en:Supreme_Order_of_the_Renaissance
12418,en:Benazir_Bhutto
12418,en:Cromwell_Hospital
12418,en:London
12418,en:Ijaz-ul-Haq
12418,en:Dendrobium
12418,en:Singapore_Botanical_Gardens
12418,en:Aga_Khan_University
12419,en:Rugby_league
12419,en:Super_League
12419,en:London_Broncos#1994%E2%80%932005:_Broncos_and_Super_League
12419,en:Batley_Bulldogs
12419,en:York_City_Knights
12419,en:Doncaster_R.L.F.C.
12419,en:RFL_Championship
12419,en:Sheffield_Eagles
12419,en:Leeds
12420,en:Uganda_National_Council_for_Higher_Education
12420,en:Central_business_district
12420,en:Maracha_District
12420,en:Computer_Studies
12420,en:West_Nile_sub-region
12420,en:Agribusiness
12420,en:List_of_Business_Schools_in_Uganda
12420,en:List_of_universities_in_Uganda
12421,en:OBE
12421,en:Fellow_of_the_Royal_College_of_Physicians
12421,en:Physician
12421,en:Dietary_fiber
12421,en:Reigate_Grammar_School
12421,en:St_Thomas'_Hospital
12421,en:Colonial_Medical_Service
12421,en:Protein–energy_malnutrition
12421,en:Makerere_University_School_of_Medicine
12421,en:Kwashiorkor
12421,en:Serum_albumin
12421,en:Denis_P._Burkitt
12421,en:Coronary_heart_disease
12421,en:Colorectal_cancer
12421,en:The_BMJ
12421,en:Anglican_ministry
12421,en:Thomas_L._Cleave
12422,en:Uganda_National_Council_for_Higher_Education
12422,en:Business_administration
12422,en:Bachelor_of_Information_Technology
12422,en:Bachelor_of_Science
12422,en:Computer_science
12422,en:List_of_universities_in_Uganda
12423,en:Government
12423,"en:Western_Region,_Uganda"
12423,en:Allied_Democratic_Front
12423,en:Government_of_Uganda
12423,en:Hanze_University
12423,en:Government_of_the_Netherlands
12424,en:Uganda_National_Council_for_Higher_Education
12424,"en:Western_Region,_Uganda"
12424,en:Kigezi_sub-region
12424,en:Agribusiness
12424,en:Bachelor_of_Business_Administration
12424,en:Bachelor_of_Computer_Science
12424,en:Human_resource_management
12424,en:Bachelor_of_Information_Technology
12424,en:Economics
12424,en:History
12424,en:Christianity
12424,en:Kiswahili
12424,en:Tourism
12424,en:List_of_universities_in_Uganda
12425,en:University
12425,en:Christianity
12425,en:African_Bible_Colleges
12425,en:Lubowa
12425,en:Capital_city
12425,en:West_Africa
12425,en:Central_Africa
12425,en:Bachelor_of_Arts
12425,en:Biblical_studies
12425,en:Catechesis
12425,en:African_Bible_Universities
12425,en:List_of_universities_in_Uganda
12426,en:University
12426,en:Kagadi_District
12426,en:Bunyoro_sub-region
12426,"en:Western_Region,_Uganda"
12426,en:Uganda_National_Council_for_Higher_Education
12426,en:Sustainable_agriculture
12426,en:Agribusiness
12426,en:List_of_universities_in_Uganda
12427,en:Mathematician
12427,en:University_of_Toronto
12427,en:University_of_Adelaide
12427,en:Nelson_Mandela_African_Institution_of_Science_and_Technology
12427,en:Malaria
12427,en:Rift_Valley_fever
12427,en:Trypanosomiasis
12427,en:Mbarara
12427,en:University_of_Bergen
12427,en:Honorary_degree
12427,en:Barnabas_Nawangwe
12437,en:Omukama_of_Tooro
12437,en:Tooro_Kingdom
12438,en:Ugandan
12438,en:Military_officer
12438,en:Politician
12438,en:Member_of_parliament
12438,en:National_Resistance_Army
12438,en:Uganda_Patriotic_Movement
12438,en:Ugandan_Bush_War
12438,en:Human_rights
12438,en:Levi_Karuhanga
12438,en:Commissioner
12438,en:Crispin_Kaheru
12442,en:Envhttps://en.wikipedia.org/wiki/Environmentalistironmentalist
12442,en:Academician
12442,en:Busoga_College
12442,en:University_of_Dar_es_Salaam
12442,en:University_of_Nairobi
12442,en:Doctor_of_Philosophy
12442,en:African_Wildlife_Foundation
12442,en:Tsavo_National_Park_(disambiguation)
12442,en:Serengeti_National_Park
12442,en:World_Commission_on_Dams
12442,en:DDT
12442,en:Anopheles
12442,en:Pine_tree
12442,en:Eucalyptus_tree
12442,en:Social_criticism
12443,en:Holding_company
12443,en:Nairobi
12443,en:Tanganyika_Territory
12443,en:Nairobi_Securities_Exchange
12443,en:Tanzania_Breweries_Limited
12443,en:Tanganyika_(1961–1964)
12443,en:People's_Republic_of_Zanzibar_and_Pemba
12443,en:Government_of_Tanzania
12443,en:Arusha_Declaration
12443,en:East_Africa
12443,en:South_African_Breweries
12443,en:SABMiller
12443,en:Dar_es_Salaam_Stock_Exchange
12443,en:Port_Bell
12443,en:Diageo
12443,en:Guinness_Brewery
12443,en:Great_Lakes_region_(Africa)
12443,en:Dar_Es_Salaam
12443,en:Juba
12443,en:Réunion
12443,en:Nairobi_Stock_Exchange
12443,en:Uganda_Securities_Exchange
12443,en:ABV
12443,en:Pale_lager
12443,en:Swahili_language
12443,en:Tesco
12443,en:Sainsbury's
12443,en:Tusker_(African_beer)
12443,en:Keg
12443,en:Widget_(beer)
12443,en:Monde_Selection
12443,en:Quality_(business)
12443,en:Waragi
12443,en:Distilled_beverage
12443,en:Triple_distilled
12443,en:Millet
12443,en:Parastatal
12443,en:Stout
12443,en:Barley_beer
12443,en:Corporate_social_responsibility
12443,"en:Moshi,_Kilimanjaro"
12443,en:Thika
12443,en:Kenyan_shilling
12443,en:Pound_sterling
12443,en:Euro
12443,en:CECAFA_Clubs_Cup
12443,en:Moi_International_Sports_Centre
12443,en:Ruaraka_Sports_Ground
12443,en:CECAFA
12443,en:CECAFA_Cup
12443,en:Beer_in_Africa
12443,en:Beer_in_Kenya
12443,en:Beer_in_Tanzania
12446,en:Football_in_Uganda
12446,en:FUFA_Big_League
12446,en:Onduparaka
12446,en:Arua
12446,en:Lugbara_language
12446,en:Makerere_University_Business_School
12446,en:Ugandan_Big_League
12446,en:Uganda_Premier_League
12446,en:Charles_Livingstone_Mbabazi
12446,en:Vipers_SC
12446,en:Leicester_City_FC
12446,en:Mamelodi_Sundowns
12446,en:Denis_Onyango
12446,en:Farouk_Miya
12446,en:Ediofe_Hills_FC
12446,en:Gor_Mahia
12446,en:Africa_Cup_of_Nations
12447,"en:World_Conference_on_Women,_1985"
12447,en:Nairobi
12447,en:Domestic_violence
12447,en:Discrimination
12447,en:Non-governmental_organization
12447,en:Bukoto
12448,en:Coup_d'état
12448,en:President_of_Uganda
12448,en:Commonwealth_of_Nations
12448,en:Uganda_Army_(1962–1971)
12448,en:First_Sudanese_Civil_War
12448,en:African_nationalism
12448,en:Apartheid
12448,en:Commonwealth_Heads_of_Government_Meeting_1971
12448,en:Move_to_the_Left
12449,en:Enthronement
12450,en:Death
12450,en:Capital_(political)
12450,en:Battle
12450,en:Banyoro
12451,en:Nnabagereka_of_Buganda
12451,en:Died
12452,en:Kabaka_of_Buganda
12452,en:Buganda
12452,en:Enthronement
12452,en:Throne
12452,en:Death
12452,en:Wives
12453,en:Enthronement
12453,en:Suuna_I_of_Buganda
12454,en:Enthronement
12454,en:Throne
12454,en:Witchcraft
12455,en:Nnabagereka_of_Buganda
12455,en:Wife
12455,en:Enthronement
12455,en:Witchcraft
12455,en:Capital_(political)
12455,en:Children
12455,en:Genitals
12457,en:Fashion_design
12458,en:Poet
12458,en:Novelist
12458,en:International_PEN
12458,en:Bamasaaba
12458,en:Bagisu
12458,en:University_of_Leeds
12458,en:Folklore
12458,en:Christian_symbolism
12458,en:Badilisha_Poetry_Radio
12459,en:Management
12459,en:Academic_staff
12459,en:Academic_administrator
12459,en:Public_university
12459,en:Bachelor_of_Arts
12459,en:Social_Science
12459,en:Business_administration
12459,en:Masters_in_Public_Administration
12459,en:PhD
12459,en:University_of_Pretoria
12459,"en:Wolfson_College,_Cambridge"
12459,en:William_Bazeyo
12460,en:Perelman_School_of_Medicine_at_the_University_of_Pennsylvania
12460,en:American_Forest_&_Paper_Association
12460,"en:Cos_Cob,_Connecticut"
12460,en:Candy_striper
12460,en:New_York_University_Grossman_School_of_Medicine
12460,en:Residency_(medicine)
12460,en:Hospital_of_the_University_of_Pennsylvania
12460,en:Rockefeller_University
12460,en:DiGeorge_syndrome
12460,en:National_Academy_of_Medicine
12460,en:American_Board_of_Obstetrics_and_Gynecology
12461,en:Economist
12461,en:Academic_staff
12461,en:Corporate_executive
12461,en:Executive_director
12461,en:Toro_sub-region
12461,en:High_School_Diploma
12461,en:Bachelor_of_Arts
12461,en:Economics
12461,en:Public_university
12461,en:Master_of_Science
12461,en:University_of_Pretoria
12461,en:Doctor_of_Philosophy
12461,en:National_Food_and_Drug_Authority
12461,en:Senior_Lecturer
12461,en:United_Nations_Development_Programme
12461,en:National_Planning_Authority_of_Uganda
12461,en:Economy_of_Uganda
12462,en:Krasnodar
12464,en:Stimulant
12464,en:Caffeine
12464,en:Decaffeinated
12464,en:Coffee_substitute
12464,en:Coffea
12464,en:Green_coffee_bean
12464,en:Iced_coffee
12464,en:Coffee_preparation
12464,en:List_of_coffee_drinks
12464,en:Espresso
12464,en:French_press
12464,en:Latte
12464,en:Canned_coffee
12464,en:History_of_coffee
12464,en:Red_Sea
12464,en:Sufi
12464,en:South_Arabia
12464,en:Java
12464,en:Americas
12464,en:Coffea_arabica
12464,en:Robusta_coffee
12464,en:List_of_countries_by_coffee_production
12464,en:Economics_of_coffee
12464,en:Deforestation
12469,en:Geography
12469,en:Politician
12469,en:Women's_rights
12469,en:Luweero
12469,en:Teacher
12469,en:Professor
12469,en:Assistant_lecturer
12469,en:Associate_professor
12469,en:Academic_department
12469,en:Women's_studies
12469,en:Gender_studies
12469,en:Constituent_Assembly
12469,en:Hospital_Management_Committee
12470,en:Uganda
12470,en:Associate_professor
12470,en:Makerere_University_School_of_Medicine
12470,en:Makerere_University_College_of_Health_Sciences
12470,en:University_of_Antwerp
12470,en:University_of_Texas_Southwestern_Medical_Center
12470,en:Dallas
12470,en:Texas
12470,en:Gastroenterologist
12470,en:Hepatologist
12470,en:HIV
12470,en:AIDS
12470,en:Hepatitis_B
12470,en:Hepatitis_C
12470,en:Hepatocellular_carcinoma
12470,en:Lecturer
12470,en:Senior_lecturer
12471,en:Agricultural_economist
12471,en:African_Development_Bank
12471,en:Islamic_Development_Bank
12471,en:Government_of_Uganda
12471,en:Luwero_District
12471,en:Kololo
12471,en:High_school_diploma
12471,en:Makerere_University
12471,en:Public_university
12471,en:Wakiso_District
12471,"en:Western_Region,_Uganda"
12471,en:International_Food_Policy_Research_Institute
12471,en:Addis_Ababa
12471,en:National_Planning_Authority_of_Uganda
12471,en:Democratic_Party_(Uganda)
12471,en:National_Resistance_Movement
12471,en:Luweero_District
12471,en:Parliament_of_Uganda
12471,en:Cabinet_of_Uganda
12471,en:Makerere_Institute_of_Social_Research
12471,en:Ndejje_University
12471,en:Buganda
12471,en:COVID-19
12471,en:Mulago_National_Specialised_Hospital
